writer-1  | 2026-05-16T17:10:45.978515139Z 2026-05-16T17:10:45.978406Z  INFO influxdb3_lib::commands::serve: InfluxDB 3 Core server starting node_id=writer-1 git_hash=c68a5712951128aa65e146169fe814ea69f22f63 version=3.3.0-nightly uuid=5cc9b45c-e1a3-48c6-8e79-f5f0bf3520dd num_cpus=8
writer-1  | 2026-05-16T17:10:56.096464088Z 2026-05-16T17:10:56.096443Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775661660000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-08/15-21/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.096479629Z 2026-05-16T17:10:56.096466Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777445040000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-29/06-44/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.096495171Z 2026-05-16T17:10:56.096487Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776492720000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-18/06-12/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.096683129Z 2026-05-16T17:10:56.096668Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776839040000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-22/06-24/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.096968421Z 2026-05-16T17:10:56.096957Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777462380000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-29/11-33/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.097036421Z 2026-05-16T17:10:56.097026Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776510060000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-18/11-01/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.097108379Z 2026-05-16T17:10:56.097093Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775678940000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-08/20-09/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.097314879Z 2026-05-16T17:10:56.097299Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776856380000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-22/11-13/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.097953796Z 2026-05-16T17:10:56.097602Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777479660000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-29/16-21/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.097957671Z 2026-05-16T17:10:56.097703Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776527400000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-18/15-50/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.098371338Z 2026-05-16T17:10:56.097769Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775696280000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-09/00-58/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.098595879Z 2026-05-16T17:10:56.098563Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777497000000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-29/21-10/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.098976171Z 2026-05-16T17:10:56.098913Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776873660000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-22/16-01/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.099092838Z 2026-05-16T17:10:56.099067Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776544680000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-18/20-38/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.099360379Z 2026-05-16T17:10:56.099307Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777514280000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-30/01-58/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.099708838Z 2026-05-16T17:10:56.099677Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775713560000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-09/05-46/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.100021129Z 2026-05-16T17:10:56.100004Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-13/18-54/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.100026879Z 2026-05-16T17:10:56.100016Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777531620000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-30/06-47/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.100050254Z 2026-05-16T17:10:56.100037Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776891000000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-22/20-50/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.100063921Z 2026-05-16T17:10:56.100039Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-10/17-25/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.100130004Z 2026-05-16T17:10:56.100105Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-07/02-50/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.100131629Z 2026-05-16T17:10:56.100113Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776613920000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-19/15-52/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.100179588Z 2026-05-16T17:10:56.100162Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-22/13-11/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.100221129Z 2026-05-16T17:10:56.100202Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-10/12-36/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.100325254Z 2026-05-16T17:10:56.100308Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-04/18-28/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.100393504Z 2026-05-16T17:10:56.100361Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-10/22-13/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.100599629Z 2026-05-16T17:10:56.100571Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-07/07-39/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101401088Z 2026-05-16T17:10:56.100600Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777548960000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-30/11-36/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101472963Z 2026-05-16T17:10:56.100611Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-09/02-56/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101475546Z 2026-05-16T17:10:56.100652Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-06/22-02/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101476463Z 2026-05-16T17:10:56.100687Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-17/03-19/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101477171Z 2026-05-16T17:10:56.100700Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776631260000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-19/20-41/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101479921Z 2026-05-16T17:10:56.100720Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-08/02-53/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101480671Z 2026-05-16T17:10:56.100750Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-08/23-28/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101481463Z 2026-05-16T17:10:56.100785Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776562020000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-19/01-27/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101482213Z 2026-05-16T17:10:56.100790Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-04/13-40/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101482879Z 2026-05-16T17:10:56.100899Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-27/05-09/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101484713Z 2026-05-16T17:10:56.100982Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776648600000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-20/01-30/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101485463Z 2026-05-16T17:10:56.100983Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775973300000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-12/05-55/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101486296Z 2026-05-16T17:10:56.101099Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775852100000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-10/20-15/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101487046Z 2026-05-16T17:10:56.101141Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777566240000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-30/16-24/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101487754Z 2026-05-16T17:10:56.101227Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776665880000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-20/06-18/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101488463Z 2026-05-16T17:10:56.100205Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775730900000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-09/10-35/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101585629Z 2026-05-16T17:10:56.101557Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776579300000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-19/06-15/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.101853046Z 2026-05-16T17:10:56.101828Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775869440000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-11/01-04/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.102047379Z 2026-05-16T17:10:56.101929Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776596640000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-19/11-04/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.102050421Z 2026-05-16T17:10:56.101987Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775748240000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-09/15-24/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.102051296Z 2026-05-16T17:10:56.102014Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777583580000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-30/21-13/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.102088879Z 2026-05-16T17:10:56.102069Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778258820000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-08/16-47/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.102286546Z 2026-05-16T17:10:56.101937Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775990640000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-12/10-44/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.102746671Z 2026-05-16T17:10:56.102723Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-04/08-51/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.102814546Z 2026-05-16T17:10:56.102788Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775886720000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-11/05-52/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.103124296Z 2026-05-16T17:10:56.102789Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777600860000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-01/02-01/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.103162588Z 2026-05-16T17:10:56.102924Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776007920000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-12/15-32/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.103396046Z 2026-05-16T17:10:56.103371Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778276160000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-08/21-36/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.103814046Z 2026-05-16T17:10:56.103794Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776025260000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-12/20-21/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.103827671Z 2026-05-16T17:10:56.103813Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775904060000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-11/10-41/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.104038338Z 2026-05-16T17:10:56.104027Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778293440000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-09/02-24/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.104079504Z 2026-05-16T17:10:56.104060Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775765520000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-09/20-12/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.104191796Z 2026-05-16T17:10:56.104174Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777618200000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-01/06-50/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.104691338Z 2026-05-16T17:10:56.104244Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-30/14-55/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.104694546Z 2026-05-16T17:10:56.104518Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775921340000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-11/15-29/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.104798796Z 2026-05-16T17:10:56.104555Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776042540000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-13/01-09/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.104800171Z 2026-05-16T17:10:56.104627Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778622420000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-12/21-47/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.104818088Z 2026-05-16T17:10:56.104800Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-11/12-39/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.105003379Z 2026-05-16T17:10:56.104979Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775782860000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-10/01-01/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.105039421Z 2026-05-16T17:10:56.105020Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-05/08-54/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.105088796Z 2026-05-16T17:10:56.105074Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-14/14-09/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.105137546Z 2026-05-16T17:10:56.105126Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-14/18-57/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.105159254Z 2026-05-16T17:10:56.105140Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778639760000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-13/02-36/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.105194671Z 2026-05-16T17:10:56.105130Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775938680000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-11/20-18/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.105215504Z 2026-05-16T17:10:56.105194Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-27/13-25/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.105551254Z 2026-05-16T17:10:56.105530Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777635540000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-01/11-39/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.105711671Z 2026-05-16T17:10:56.105697Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776059880000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-13/05-58/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.105754963Z 2026-05-16T17:10:56.105740Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775956020000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-12/01-07/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.105801546Z 2026-05-16T17:10:56.105776Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775800140000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-10/05-49/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.106009588Z 2026-05-16T17:10:56.105988Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778310780000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-09/07-13/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.106103671Z 2026-05-16T17:10:56.105990Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778657100000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-13/07-25/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.106254421Z 2026-05-16T17:10:56.105992Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778466600000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-11/02-30/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.106273171Z 2026-05-16T17:10:56.106086Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777652820000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-01/16-27/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.106290254Z 2026-05-16T17:10:56.106267Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-11/07-51/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.106326546Z 2026-05-16T17:10:56.106305Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775817480000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-10/10-38/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.106416088Z 2026-05-16T17:10:56.106396Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778795580000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-14/21-53/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.106967088Z 2026-05-16T17:10:56.106934Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778483940000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-11/07-19/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.107007796Z 2026-05-16T17:10:56.106999Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776077220000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-13/10-47/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.107052338Z 2026-05-16T17:10:56.107034Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778812920000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-15/02-42/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.107057171Z 2026-05-16T17:10:56.107048Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778674380000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-13/12-13/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.107061213Z 2026-05-16T17:10:56.107053Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778328120000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-09/12-02/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.107167171Z 2026-05-16T17:10:56.107147Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1775834760000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-10/15-26/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.107604796Z 2026-05-16T17:10:56.107151Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777670160000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-01/21-16/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.107834546Z 2026-05-16T17:10:56.107813Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778691720000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-13/17-02/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.107838171Z 2026-05-16T17:10:56.107825Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778345400000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-09/16-50/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.108015254Z 2026-05-16T17:10:56.107983Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778830200000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-15/07-30/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.108017296Z 2026-05-16T17:10:56.107986Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776094500000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-13/15-35/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.108175754Z 2026-05-16T17:10:56.108156Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777687440000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-02/02-04/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.108438296Z 2026-05-16T17:10:56.108414Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778709000000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-13/21-50/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.108464671Z 2026-05-16T17:10:56.108419Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778553180000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-12/02-33/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.108594379Z 2026-05-16T17:10:56.108569Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-21/14-29/0000000003.parquet
writer-1  | 2026-05-16T17:10:56.108614838Z 2026-05-16T17:10:56.108572Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778362740000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-09/21-39/0000000003.parquet
