querier-1  | 2026-05-16T17:10:48.570320376Z 2026-05-16T17:10:48.570226Z  INFO influxdb3_lib::commands::serve: InfluxDB 3 Core server starting node_id=querier-1 git_hash=c68a5712951128aa65e146169fe814ea69f22f63 version=3.3.0-nightly uuid=eed91d34-1589-4466-90cd-4a6807094cdf num_cpus=8
querier-1  | 2026-05-16T17:14:06.487070718Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:06.487071593Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:06.487072301Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:06.487072884Z FROM sensors
querier-1  | 2026-05-16T17:14:06.487073468Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:06.487074176Z GROUP BY host
querier-1  | 2026-05-16T17:14:06.487074759Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:06.487075301Z LIMIT 50 format=Csv
querier-1  | 2026-05-16T17:14:06.487075884Z 2026-05-16T17:14:06.487030Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:06.487076634Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:06.487077218Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:06.487077801Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:06.487078384Z FROM sensors
querier-1  | 2026-05-16T17:14:06.487078968Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:06.487079634Z GROUP BY host
querier-1  | 2026-05-16T17:14:06.487080176Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:06.487080718Z LIMIT 50 params=None
querier-1  | 2026-05-16T17:14:06.487083093Z 2026-05-16T17:14:06.487055Z  INFO iox_query::query_log: query when="received" id=051541aa-847a-46f7-8337-adf4f3f76066 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:06.487084218Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:06.487084843Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:06.487085426Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:06.487085968Z FROM sensors
querier-1  | 2026-05-16T17:14:06.487086509Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:06.487087051Z GROUP BY host
querier-1  | 2026-05-16T17:14:06.487087634Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:06.487088134Z LIMIT 50 query_params=Params { } issue_time=2026-05-16T17:14:06.487053926+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:14:06.500561343Z 2026-05-16T17:14:06.500450Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=2240 remote=0 tail=280 total=2520
querier-1  | 2026-05-16T17:14:06.503081218Z 2026-05-16T17:14:06.503028Z  WARN iox_query::physical_optimizer::dedup::split: cannot split dedup operation, fanout too wide n_split=280 max_dedup_split=100
querier-1  | 2026-05-16T17:14:06.512932801Z 2026-05-16T17:14:06.512856Z  INFO iox_query::query_log: query when="planned" id=051541aa-847a-46f7-8337-adf4f3f76066 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:06.512948259Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:06.512949676Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:06.512950759Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:06.512951801Z FROM sensors
querier-1  | 2026-05-16T17:14:06.512952634Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:06.512953593Z GROUP BY host
querier-1  | 2026-05-16T17:14:06.512954301Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:06.512955051Z LIMIT 50 query_params=Params { } issue_time=2026-05-16T17:14:06.487053926+00:00 partitions=140 parquet_files=2240 deduplicated_partitions=140 deduplicated_parquet_files=2240 plan_duration_secs=0.025399125 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:14:06.512956093Z 2026-05-16T17:14:06.512878Z  INFO iox_query::query_log: query when="permit" id=051541aa-847a-46f7-8337-adf4f3f76066 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:06.512957134Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:06.512957718Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:06.512958343Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:06.512959176Z FROM sensors
querier-1  | 2026-05-16T17:14:06.512959718Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:06.512960343Z GROUP BY host
querier-1  | 2026-05-16T17:14:06.512960884Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:06.512961509Z LIMIT 50 query_params=Params { } issue_time=2026-05-16T17:14:06.487053926+00:00 partitions=140 parquet_files=2240 deduplicated_partitions=140 deduplicated_parquet_files=2240 plan_duration_secs=0.025399125 permit_duration_secs=0.000424417 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:14:06.515376634Z 2026-05-16T17:14:06.514447Z  INFO iox_query::query_log: query when="success" id=051541aa-847a-46f7-8337-adf4f3f76066 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:06.515384051Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:06.515385051Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:06.515385801Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:06.515386468Z FROM sensors
querier-1  | 2026-05-16T17:14:06.515393218Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:06.515394259Z GROUP BY host
querier-1  | 2026-05-16T17:14:06.515394843Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:06.515397259Z LIMIT 50 query_params=Params { } issue_time=2026-05-16T17:14:06.487053926+00:00 partitions=140 parquet_files=2240 deduplicated_partitions=140 deduplicated_parquet_files=2240 plan_duration_secs=0.025399125 permit_duration_secs=0.000424417 execute_duration_secs=0.00062325 end2end_duration_secs=0.027391208 compute_duration_secs=0.00052251 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T17:14:07.174799551Z 2026-05-16T17:14:07.174759Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:07.174810593Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:07.174811510Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:07.174812093Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:07.174812676Z FROM sensors
querier-1  | 2026-05-16T17:14:07.174813176Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:07.174813885Z GROUP BY host
querier-1  | 2026-05-16T17:14:07.174814426Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:07.174814885Z LIMIT 50 format=Csv
querier-1  | 2026-05-16T17:14:07.174857093Z 2026-05-16T17:14:07.174844Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:07.174859051Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:07.174859676Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:07.174860218Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:07.174862051Z FROM sensors
querier-1  | 2026-05-16T17:14:07.174862551Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:07.174863093Z GROUP BY host
querier-1  | 2026-05-16T17:14:07.174863551Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:07.174864051Z LIMIT 50 params=None
querier-1  | 2026-05-16T17:14:07.174896176Z 2026-05-16T17:14:07.174885Z  INFO iox_query::query_log: query when="received" id=fb503cd6-1ecd-4da6-9148-a08fa3cbe75e namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:07.174897885Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:07.174898426Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:07.174898968Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:07.174899468Z FROM sensors
querier-1  | 2026-05-16T17:14:07.174899926Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:07.174905885Z GROUP BY host
querier-1  | 2026-05-16T17:14:07.174906468Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:07.174906968Z LIMIT 50 query_params=Params { } issue_time=2026-05-16T17:14:07.174884718+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:14:07.189173051Z 2026-05-16T17:14:07.189100Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=2240 remote=0 tail=280 total=2520
querier-1  | 2026-05-16T17:14:07.191872635Z 2026-05-16T17:14:07.191825Z  WARN iox_query::physical_optimizer::dedup::split: cannot split dedup operation, fanout too wide n_split=280 max_dedup_split=100
querier-1  | 2026-05-16T17:14:07.201831593Z 2026-05-16T17:14:07.201722Z  INFO iox_query::query_log: query when="planned" id=fb503cd6-1ecd-4da6-9148-a08fa3cbe75e namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:07.201853301Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:07.201855093Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:07.201856051Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:07.201856843Z FROM sensors
querier-1  | 2026-05-16T17:14:07.201857551Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:07.201858468Z GROUP BY host
querier-1  | 2026-05-16T17:14:07.201859176Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:07.201859885Z LIMIT 50 query_params=Params { } issue_time=2026-05-16T17:14:07.174884718+00:00 partitions=140 parquet_files=2240 deduplicated_partitions=140 deduplicated_parquet_files=2240 plan_duration_secs=0.026407583 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:14:07.201860968Z 2026-05-16T17:14:07.201750Z  INFO iox_query::query_log: query when="permit" id=fb503cd6-1ecd-4da6-9148-a08fa3cbe75e namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:07.201862176Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:07.201862968Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:07.201863676Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:07.201864385Z FROM sensors
querier-1  | 2026-05-16T17:14:07.201865051Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:07.201865718Z GROUP BY host
querier-1  | 2026-05-16T17:14:07.201866385Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:07.201867093Z LIMIT 50 query_params=Params { } issue_time=2026-05-16T17:14:07.174884718+00:00 partitions=140 parquet_files=2240 deduplicated_partitions=140 deduplicated_parquet_files=2240 plan_duration_secs=0.026407583 permit_duration_secs=0.000457959 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:14:07.202038135Z 2026-05-16T17:14:07.201992Z  INFO iox_query::query_log: query when="success" id=fb503cd6-1ecd-4da6-9148-a08fa3cbe75e namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:07.202044426Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:07.202045343Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:07.202046093Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:07.202046843Z FROM sensors
querier-1  | 2026-05-16T17:14:07.202047468Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:07.202048135Z GROUP BY host
querier-1  | 2026-05-16T17:14:07.202048718Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:07.202049801Z LIMIT 50 query_params=Params { } issue_time=2026-05-16T17:14:07.174884718+00:00 partitions=140 parquet_files=2240 deduplicated_partitions=140 deduplicated_parquet_files=2240 plan_duration_secs=0.026407583 permit_duration_secs=0.000457959 execute_duration_secs=0.000221583 end2end_duration_secs=0.027107083 compute_duration_secs=0.000183859 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T17:14:07.851076802Z 2026-05-16T17:14:07.851023Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:07.851084468Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:07.851085593Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:07.851086218Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:07.851086802Z FROM sensors
querier-1  | 2026-05-16T17:14:07.851087385Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:07.851087968Z GROUP BY host
querier-1  | 2026-05-16T17:14:07.851088468Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:07.851088968Z LIMIT 50 format=Csv
querier-1  | 2026-05-16T17:14:07.851089510Z 2026-05-16T17:14:07.851044Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:07.851090177Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:07.851090718Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:07.851091218Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:07.851091718Z FROM sensors
querier-1  | 2026-05-16T17:14:07.851092218Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:07.851092718Z GROUP BY host
querier-1  | 2026-05-16T17:14:07.851093177Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:07.851093635Z LIMIT 50 params=None
querier-1  | 2026-05-16T17:14:07.851100843Z 2026-05-16T17:14:07.851068Z  INFO iox_query::query_log: query when="received" id=fc3b1f2f-8b2a-4fff-bda7-1f52b2a6ca0c namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:07.851102177Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:07.851109468Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:07.851110052Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:07.851110593Z FROM sensors
querier-1  | 2026-05-16T17:14:07.851111093Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:07.851111635Z GROUP BY host
querier-1  | 2026-05-16T17:14:07.851112093Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:07.851112593Z LIMIT 50 query_params=Params { } issue_time=2026-05-16T17:14:07.851066885+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:14:07.863719593Z 2026-05-16T17:14:07.863616Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=2240 remote=0 tail=280 total=2520
querier-1  | 2026-05-16T17:14:07.866400302Z 2026-05-16T17:14:07.866340Z  WARN iox_query::physical_optimizer::dedup::split: cannot split dedup operation, fanout too wide n_split=280 max_dedup_split=100
querier-1  | 2026-05-16T17:14:07.876102843Z 2026-05-16T17:14:07.876018Z  INFO iox_query::query_log: query when="planned" id=fc3b1f2f-8b2a-4fff-bda7-1f52b2a6ca0c namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:07.876114093Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:07.876115135Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:07.876116093Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:07.876117010Z FROM sensors
querier-1  | 2026-05-16T17:14:07.876117718Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:07.876118718Z GROUP BY host
querier-1  | 2026-05-16T17:14:07.876119427Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:07.876120177Z LIMIT 50 query_params=Params { } issue_time=2026-05-16T17:14:07.851066885+00:00 partitions=140 parquet_files=2240 deduplicated_partitions=140 deduplicated_parquet_files=2240 plan_duration_secs=0.024545792 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:14:07.876121177Z 2026-05-16T17:14:07.876041Z  INFO iox_query::query_log: query when="permit" id=fc3b1f2f-8b2a-4fff-bda7-1f52b2a6ca0c namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:07.876122218Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:07.876122968Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:07.876123677Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:07.876124427Z FROM sensors
querier-1  | 2026-05-16T17:14:07.876125093Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:07.876125802Z GROUP BY host
querier-1  | 2026-05-16T17:14:07.876126510Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:07.876127218Z LIMIT 50 query_params=Params { } issue_time=2026-05-16T17:14:07.851066885+00:00 partitions=140 parquet_files=2240 deduplicated_partitions=140 deduplicated_parquet_files=2240 plan_duration_secs=0.024545792 permit_duration_secs=0.000428416 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:14:07.877491135Z 2026-05-16T17:14:07.876283Z  INFO iox_query::query_log: query when="success" id=fc3b1f2f-8b2a-4fff-bda7-1f52b2a6ca0c namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- High-cardinality predicate: per-host extremes across a 4-week window.
querier-1  | 2026-05-16T17:14:07.877501177Z -- Benchmarks the per-file pruning path. Compaction should improve this
querier-1  | 2026-05-16T17:14:07.877502218Z -- materially when many gen1 files cover overlapping host sets.
querier-1  | 2026-05-16T17:14:07.877503093Z SELECT host, MAX(pressure) AS max_p, MIN(pressure) AS min_p
querier-1  | 2026-05-16T17:14:07.877503718Z FROM sensors
querier-1  | 2026-05-16T17:14:07.877504302Z WHERE time > now() - INTERVAL '4 weeks'
querier-1  | 2026-05-16T17:14:07.877505052Z GROUP BY host
querier-1  | 2026-05-16T17:14:07.877505593Z ORDER BY max_p DESC
querier-1  | 2026-05-16T17:14:07.877506302Z LIMIT 50 query_params=Params { } issue_time=2026-05-16T17:14:07.851066885+00:00 partitions=140 parquet_files=2240 deduplicated_partitions=140 deduplicated_parquet_files=2240 plan_duration_secs=0.024545792 permit_duration_secs=0.000428416 execute_duration_secs=0.000218917 end2end_duration_secs=0.02521525 compute_duration_secs=0.000166277 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T17:14:08.483280718Z 2026-05-16T17:14:08.483197Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T17:14:08.483296510Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T17:14:08.483297468Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T17:14:08.483298135Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T17:14:08.483298677Z SELECT
querier-1  | 2026-05-16T17:14:08.483299177Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T17:14:08.483299718Z     region,
querier-1  | 2026-05-16T17:14:08.483300218Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T17:14:08.483300718Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T17:14:08.483301260Z FROM sensors
querier-1  | 2026-05-16T17:14:08.483301760Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T17:14:08.483302427Z GROUP BY bucket, region
querier-1  | 2026-05-16T17:14:08.483302927Z ORDER BY bucket, region format=Csv
querier-1  | 2026-05-16T17:14:08.483303468Z 2026-05-16T17:14:08.483217Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T17:14:08.483304135Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T17:14:08.483304677Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T17:14:08.483310593Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T17:14:08.483311177Z SELECT
querier-1  | 2026-05-16T17:14:08.483311635Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T17:14:08.483312135Z     region,
querier-1  | 2026-05-16T17:14:08.483312635Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T17:14:08.483313218Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T17:14:08.483313718Z FROM sensors
querier-1  | 2026-05-16T17:14:08.483314218Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T17:14:08.483314760Z GROUP BY bucket, region
querier-1  | 2026-05-16T17:14:08.483315218Z ORDER BY bucket, region params=None
querier-1  | 2026-05-16T17:14:08.483315760Z 2026-05-16T17:14:08.483241Z  INFO iox_query::query_log: query when="received" id=24f790e3-54b9-4c6f-8a4c-ee8ef4fa7cbd namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T17:14:08.483316677Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T17:14:08.483317218Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T17:14:08.483317718Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T17:14:08.483318218Z SELECT
querier-1  | 2026-05-16T17:14:08.483318718Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T17:14:08.483319218Z     region,
querier-1  | 2026-05-16T17:14:08.483319677Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T17:14:08.483320177Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T17:14:08.483320677Z FROM sensors
querier-1  | 2026-05-16T17:14:08.483321135Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T17:14:08.483321635Z GROUP BY bucket, region
querier-1  | 2026-05-16T17:14:08.483322552Z ORDER BY bucket, region query_params=Params { } issue_time=2026-05-16T17:14:08.483239760+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T17:14:08.501252218Z 2026-05-16T17:14:08.501153Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=4480 remote=0 tail=560 total=5040
querier-1  | 2026-05-16T17:14:08.507074052Z 2026-05-16T17:14:08.506976Z  WARN iox_query::physical_optimizer::dedup::split: cannot split dedup operation, fanout too wide n_split=560 max_dedup_split=100
querier-1  | 2026-05-16T17:14:08.528342510Z 2026-05-16T17:14:08.528219Z  INFO iox_query::query_log: query when="planned" id=24f790e3-54b9-4c6f-8a4c-ee8ef4fa7cbd namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T17:14:08.528372760Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T17:14:08.528375094Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T17:14:08.528376177Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T17:14:08.528383552Z SELECT
querier-1  | 2026-05-16T17:14:08.528384260Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T17:14:08.528385010Z     region,
querier-1  | 2026-05-16T17:14:08.528385677Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T17:14:08.528386385Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T17:14:08.528387094Z FROM sensors
querier-1  | 2026-05-16T17:14:08.528387760Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T17:14:08.528388927Z GROUP BY bucket, region
querier-1  | 2026-05-16T17:14:08.528389635Z ORDER BY bucket, region query_params=Params { } issue_time=2026-05-16T17:14:08.483239760+00:00 partitions=280 parquet_files=4480 deduplicated_partitions=280 deduplicated_parquet_files=4480 plan_duration_secs=0.044201959 success=false running=true cancelled=false
