querier-1  | 2026-05-16T14:54:46.231447009Z 2026-05-16T14:54:46.231359Z  INFO influxdb3_lib::commands::serve: InfluxDB 3 Core server starting node_id=querier-1 git_hash=c68a5712951128aa65e146169fe814ea69f22f63 version=3.3.0-nightly uuid=0984357e-c313-4fe1-9d59-82a1fde13eba num_cpus=8
querier-1  | 2026-05-16T14:58:04.129712628Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:04.129713544Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:04.129714378Z FROM sensors
querier-1  | 2026-05-16T14:58:04.129715211Z GROUP BY region format=Csv
querier-1  | 2026-05-16T14:58:04.129716003Z 2026-05-16T14:58:04.129654Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:04.129717419Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:04.129718253Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:04.129718961Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:04.129719753Z FROM sensors
querier-1  | 2026-05-16T14:58:04.129720461Z GROUP BY region params=None
querier-1  | 2026-05-16T14:58:04.129726753Z 2026-05-16T14:58:04.129681Z  INFO iox_query::query_log: query when="received" id=21caa175-2b0d-4522-aabe-4337f43232df namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:04.129738419Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:04.129739628Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:04.129740294Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:04.129741003Z FROM sensors
querier-1  | 2026-05-16T14:58:04.129741669Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:04.129680169+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:58:04.156079753Z 2026-05-16T14:58:04.155966Z  WARN iox_query::physical_optimizer::dedup::split: cannot split dedup operation, fanout too wide n_split=500 max_dedup_split=100
querier-1  | 2026-05-16T14:58:04.189373544Z 2026-05-16T14:58:04.189249Z  INFO iox_query::query_log: query when="planned" id=21caa175-2b0d-4522-aabe-4337f43232df namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:04.189391378Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:04.189392336Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:04.189392961Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:04.189394044Z FROM sensors
querier-1  | 2026-05-16T14:58:04.189394628Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:04.129680169+00:00 partitions=500 parquet_files=8000 deduplicated_partitions=500 deduplicated_parquet_files=8000 plan_duration_secs=0.058078459 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:58:04.189395503Z 2026-05-16T14:58:04.189270Z  INFO iox_query::query_log: query when="permit" id=21caa175-2b0d-4522-aabe-4337f43232df namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:04.189396378Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:04.189397086Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:04.189397669Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:04.189398253Z FROM sensors
querier-1  | 2026-05-16T14:58:04.189399294Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:04.129680169+00:00 partitions=500 parquet_files=8000 deduplicated_partitions=500 deduplicated_parquet_files=8000 plan_duration_secs=0.058078459 permit_duration_secs=0.001511458 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:58:04.189504128Z 2026-05-16T14:58:04.189366Z  INFO iox_query::query_log: query when="success" id=21caa175-2b0d-4522-aabe-4337f43232df namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:04.189509211Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:04.189510461Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:04.189517961Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:04.189518836Z FROM sensors
querier-1  | 2026-05-16T14:58:04.189519503Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:04.129680169+00:00 partitions=500 parquet_files=8000 deduplicated_partitions=500 deduplicated_parquet_files=8000 plan_duration_secs=0.058078459 permit_duration_secs=0.001511458 execute_duration_secs=8.975e-5 end2end_duration_secs=0.059685084 compute_duration_secs=4e-9 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T14:58:06.121205962Z 2026-05-16T14:58:06.121139Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:06.121215337Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:06.121216420Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:06.121217129Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:06.121217837Z FROM sensors
querier-1  | 2026-05-16T14:58:06.121218420Z GROUP BY region format=Csv
querier-1  | 2026-05-16T14:58:06.121219045Z 2026-05-16T14:58:06.121162Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:06.121220129Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:06.121220795Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:06.121221629Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:06.121222254Z FROM sensors
querier-1  | 2026-05-16T14:58:06.121222795Z GROUP BY region params=None
querier-1  | 2026-05-16T14:58:06.121226837Z 2026-05-16T14:58:06.121189Z  INFO iox_query::query_log: query when="received" id=9740d623-5a5a-45b5-901b-ceca7a41438a namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:06.121228129Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:06.121228754Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:06.121229337Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:06.121229962Z FROM sensors
querier-1  | 2026-05-16T14:58:06.121230545Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:06.121187795+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:58:06.146382712Z 2026-05-16T14:58:06.146267Z  WARN iox_query::physical_optimizer::dedup::split: cannot split dedup operation, fanout too wide n_split=500 max_dedup_split=100
querier-1  | 2026-05-16T14:58:06.179739920Z 2026-05-16T14:58:06.179625Z  INFO iox_query::query_log: query when="planned" id=9740d623-5a5a-45b5-901b-ceca7a41438a namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:06.179767587Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:06.179768920Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:06.179769754Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:06.179770462Z FROM sensors
querier-1  | 2026-05-16T14:58:06.179771087Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:06.121187795+00:00 partitions=500 parquet_files=8000 deduplicated_partitions=500 deduplicated_parquet_files=8000 plan_duration_secs=0.056861584 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:58:06.179772004Z 2026-05-16T14:58:06.179651Z  INFO iox_query::query_log: query when="permit" id=9740d623-5a5a-45b5-901b-ceca7a41438a namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:06.179773129Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:06.179773754Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:06.179774337Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:06.179775004Z FROM sensors
querier-1  | 2026-05-16T14:58:06.179775587Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:06.121187795+00:00 partitions=500 parquet_files=8000 deduplicated_partitions=500 deduplicated_parquet_files=8000 plan_duration_secs=0.056861584 permit_duration_secs=0.001601541 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:58:06.179865087Z 2026-05-16T14:58:06.179742Z  INFO iox_query::query_log: query when="success" id=9740d623-5a5a-45b5-901b-ceca7a41438a namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:06.179868545Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:06.179869254Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:06.179869879Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:06.179870504Z FROM sensors
querier-1  | 2026-05-16T14:58:06.179873254Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:06.121187795+00:00 partitions=500 parquet_files=8000 deduplicated_partitions=500 deduplicated_parquet_files=8000 plan_duration_secs=0.056861584 permit_duration_secs=0.001601541 execute_duration_secs=8.4959e-5 end2end_duration_secs=0.058553792 compute_duration_secs=6e-9 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T14:58:08.157150130Z 2026-05-16T14:58:08.157075Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:08.157160796Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:08.157162130Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:08.157170255Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:08.157171671Z FROM sensors
querier-1  | 2026-05-16T14:58:08.157172338Z GROUP BY region format=Csv
querier-1  | 2026-05-16T14:58:08.157173005Z 2026-05-16T14:58:08.157102Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:08.157173880Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:08.157174546Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:08.157175171Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:08.157175796Z FROM sensors
querier-1  | 2026-05-16T14:58:08.157176380Z GROUP BY region params=None
querier-1  | 2026-05-16T14:58:08.157179671Z 2026-05-16T14:58:08.157131Z  INFO iox_query::query_log: query when="received" id=d72df61f-80eb-48b6-a244-e84ada6d2533 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:08.157181380Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:08.157182213Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:08.157182963Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:08.157183796Z FROM sensors
querier-1  | 2026-05-16T14:58:08.157184546Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:08.157130796+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:58:08.183532630Z 2026-05-16T14:58:08.183404Z  WARN iox_query::physical_optimizer::dedup::split: cannot split dedup operation, fanout too wide n_split=500 max_dedup_split=100
querier-1  | 2026-05-16T14:58:08.217236880Z 2026-05-16T14:58:08.217121Z  INFO iox_query::query_log: query when="planned" id=d72df61f-80eb-48b6-a244-e84ada6d2533 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:08.217254255Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:08.217255380Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:08.217256171Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:08.217256921Z FROM sensors
querier-1  | 2026-05-16T14:58:08.217257505Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:08.157130796+00:00 partitions=500 parquet_files=8000 deduplicated_partitions=500 deduplicated_parquet_files=8000 plan_duration_secs=0.05808375 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:58:08.217258380Z 2026-05-16T14:58:08.217149Z  INFO iox_query::query_log: query when="permit" id=d72df61f-80eb-48b6-a244-e84ada6d2533 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:08.217259213Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:08.217267130Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:08.217267796Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:08.217268421Z FROM sensors
querier-1  | 2026-05-16T14:58:08.217268963Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:08.157130796+00:00 partitions=500 parquet_files=8000 deduplicated_partitions=500 deduplicated_parquet_files=8000 plan_duration_secs=0.05808375 permit_duration_secs=0.001934125 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:58:08.217424630Z 2026-05-16T14:58:08.217335Z  INFO iox_query::query_log: query when="success" id=d72df61f-80eb-48b6-a244-e84ada6d2533 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:08.217432338Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:08.217433588Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:08.217434505Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:08.217435338Z FROM sensors
querier-1  | 2026-05-16T14:58:08.217436171Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:08.157130796+00:00 partitions=500 parquet_files=8000 deduplicated_partitions=500 deduplicated_parquet_files=8000 plan_duration_secs=0.05808375 permit_duration_secs=0.001934125 execute_duration_secs=0.000139459 end2end_duration_secs=0.060202875 compute_duration_secs=9.5976e-5 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T14:58:10.238259672Z 2026-05-16T14:58:10.238187Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:10.238271881Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:10.238273381Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:10.238274256Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:10.238275172Z FROM sensors
querier-1  | 2026-05-16T14:58:10.238275964Z GROUP BY region format=Csv
querier-1  | 2026-05-16T14:58:10.238276714Z 2026-05-16T14:58:10.238209Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:10.238277714Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:10.238278547Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:10.238279297Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:10.238280089Z FROM sensors
querier-1  | 2026-05-16T14:58:10.238280756Z GROUP BY region params=None
querier-1  | 2026-05-16T14:58:10.238285047Z 2026-05-16T14:58:10.238236Z  INFO iox_query::query_log: query when="received" id=47ab48d6-89b1-4d29-bdb2-a71b433d2b41 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:10.238309089Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:10.238311506Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:10.238312297Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:10.238313089Z FROM sensors
querier-1  | 2026-05-16T14:58:10.238313839Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:10.238234839+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:58:10.266159839Z 2026-05-16T14:58:10.266027Z  WARN iox_query::physical_optimizer::dedup::split: cannot split dedup operation, fanout too wide n_split=500 max_dedup_split=100
querier-1  | 2026-05-16T14:58:10.303972964Z 2026-05-16T14:58:10.303789Z  INFO iox_query::query_log: query when="planned" id=47ab48d6-89b1-4d29-bdb2-a71b433d2b41 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:10.304041381Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:10.304067131Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:10.304068964Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:10.304069797Z FROM sensors
querier-1  | 2026-05-16T14:58:10.304070547Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:10.238234839+00:00 partitions=500 parquet_files=8000 deduplicated_partitions=500 deduplicated_parquet_files=8000 plan_duration_secs=0.064054458 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:58:10.304071464Z 2026-05-16T14:58:10.303819Z  INFO iox_query::query_log: query when="permit" id=47ab48d6-89b1-4d29-bdb2-a71b433d2b41 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:10.304072756Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:10.304073381Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:10.304074006Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:10.304074631Z FROM sensors
querier-1  | 2026-05-16T14:58:10.304075256Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:10.238234839+00:00 partitions=500 parquet_files=8000 deduplicated_partitions=500 deduplicated_parquet_files=8000 plan_duration_secs=0.064054458 permit_duration_secs=0.001529959 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:58:10.304083464Z 2026-05-16T14:58:10.303940Z  INFO iox_query::query_log: query when="success" id=47ab48d6-89b1-4d29-bdb2-a71b433d2b41 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:10.304084506Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:10.304085214Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:10.304085797Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:10.304093464Z FROM sensors
querier-1  | 2026-05-16T14:58:10.304094131Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:10.238234839+00:00 partitions=500 parquet_files=8000 deduplicated_partitions=500 deduplicated_parquet_files=8000 plan_duration_secs=0.064054458 permit_duration_secs=0.001529959 execute_duration_secs=0.000112166 end2end_duration_secs=0.065704792 compute_duration_secs=8.7176e-5 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T14:58:12.310499923Z 2026-05-16T14:58:12.310424Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:12.310507007Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:12.310507965Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:12.310508632Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:12.310509257Z FROM sensors
querier-1  | 2026-05-16T14:58:12.310509840Z GROUP BY region format=Csv
querier-1  | 2026-05-16T14:58:12.310510465Z 2026-05-16T14:58:12.310447Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:12.310511215Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:12.310511798Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:12.310512382Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:12.310513007Z FROM sensors
querier-1  | 2026-05-16T14:58:12.310513548Z GROUP BY region params=None
querier-1  | 2026-05-16T14:58:12.310514465Z 2026-05-16T14:58:12.310472Z  INFO iox_query::query_log: query when="received" id=0f6a57a8-6d99-4873-a242-0ce31270804e namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:12.310515423Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:12.310516007Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:12.310516590Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:12.310517257Z FROM sensors
querier-1  | 2026-05-16T14:58:12.310517798Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:12.310471423+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:58:12.336179798Z 2026-05-16T14:58:12.336060Z  WARN iox_query::physical_optimizer::dedup::split: cannot split dedup operation, fanout too wide n_split=500 max_dedup_split=100
querier-1  | 2026-05-16T14:58:12.371710507Z 2026-05-16T14:58:12.371606Z  INFO iox_query::query_log: query when="planned" id=0f6a57a8-6d99-4873-a242-0ce31270804e namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:12.371732673Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:12.371733673Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:12.371734340Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:12.371735007Z FROM sensors
querier-1  | 2026-05-16T14:58:12.371735632Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:12.310471423+00:00 partitions=500 parquet_files=8000 deduplicated_partitions=500 deduplicated_parquet_files=8000 plan_duration_secs=0.059578459 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:58:12.371736673Z 2026-05-16T14:58:12.371630Z  INFO iox_query::query_log: query when="permit" id=0f6a57a8-6d99-4873-a242-0ce31270804e namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:12.371737548Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:12.371738173Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:12.371738757Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:12.371739382Z FROM sensors
querier-1  | 2026-05-16T14:58:12.371739923Z GROUP BY region query_params=Params { } issue_time=2026-05-16T14:58:12.310471423+00:00 partitions=500 parquet_files=8000 deduplicated_partitions=500 deduplicated_parquet_files=8000 plan_duration_secs=0.059578459 permit_duration_secs=0.001579791 success=false running=true cancelled=false
querier-1  | 2026-05-16T14:58:12.371803215Z 2026-05-16T14:58:12.371728Z  INFO iox_query::query_log: query when="success" id=0f6a57a8-6d99-4873-a242-0ce31270804e namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- Full-range aggregation across every host and every point. Forces a scan of
querier-1  | 2026-05-16T14:58:12.371806548Z -- every parquet file the querier knows about. Most-uncompacted-friendly:
querier-1  | 2026-05-16T14:58:12.371807340Z -- many small gen1 files = many small reads.
querier-1  | 2026-05-16T14:58:12.371807965Z SELECT region, AVG(temp) AS avg_temp, MAX(humidity) AS max_humid, COUNT(*) AS n
querier-1  | 2026-05-16T14:58:12.371808673Z FROM sensors
