writer-1  | 2026-05-16T14:54:43.640364799Z 2026-05-16T14:54:43.640159Z  INFO influxdb3_lib::commands::serve: InfluxDB 3 Core server starting node_id=writer-1 git_hash=c68a5712951128aa65e146169fe814ea69f22f63 version=3.3.0-nightly uuid=9337d4f2-ae52-46b8-8a38-7f077877e800 num_cpus=8
writer-1  | 2026-05-16T14:54:56.704096097Z 2026-05-16T14:54:56.703883Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773922020000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-19/12-07/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.704195888Z 2026-05-16T14:54:56.704148Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772779260000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-06/06-41/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.704199055Z 2026-05-16T14:54:56.704176Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1770424440000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-07/00-34/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.704200013Z 2026-05-16T14:54:56.704180Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773541080000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-15/02-18/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.704417930Z 2026-05-16T14:54:56.704385Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773939360000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-19/16-56/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.704483972Z 2026-05-16T14:54:56.704448Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773956640000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-19/21-44/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.704525013Z 2026-05-16T14:54:56.704485Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771186320000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-15/20-12/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.704808055Z 2026-05-16T14:54:56.704764Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773973980000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-20/02-33/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.704810388Z 2026-05-16T14:54:56.704781Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773991260000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-20/07-21/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.704846138Z 2026-05-16T14:54:56.704804Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774008600000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-20/12-10/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.705021638Z 2026-05-16T14:54:56.704995Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771774980000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-22/15-43/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.705135805Z 2026-05-16T14:54:56.705096Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775601540000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-07/22-39/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.705181680Z 2026-05-16T14:54:56.705153Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774043220000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-20/21-47/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.705229555Z 2026-05-16T14:54:56.705101Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774025880000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-20/16-58/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.705435430Z 2026-05-16T14:54:56.705406Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772796540000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-06/11-29/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.705452055Z 2026-05-16T14:54:56.705428Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1770441780000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-07/05-23/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.705498972Z 2026-05-16T14:54:56.705448Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773558420000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-15/07-07/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.705754638Z 2026-05-16T14:54:56.705732Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774060560000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-21/02-36/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.705802138Z 2026-05-16T14:54:56.705781Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774077840000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-21/07-24/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.705832263Z 2026-05-16T14:54:56.705816Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771203600000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-16/01-00/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.705868847Z 2026-05-16T14:54:56.705851Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773194820000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-11/02-07/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.706072138Z 2026-05-16T14:54:56.706021Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774095180000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-21/12-13/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.706107763Z 2026-05-16T14:54:56.706082Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774112460000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-21/17-01/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.706165138Z 2026-05-16T14:54:56.706141Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774129800000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-21/21-50/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.706464722Z 2026-05-16T14:54:56.706451Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771792320000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-22/20-32/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.706514680Z 2026-05-16T14:54:56.706488Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775618880000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-08/03-28/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.706545555Z 2026-05-16T14:54:56.706515Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774164420000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-22/07-27/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.706745763Z 2026-05-16T14:54:56.706721Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1770459120000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-07/10-12/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.706795013Z 2026-05-16T14:54:56.706769Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773575700000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-15/11-55/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.706853097Z 2026-05-16T14:54:56.706489Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774147080000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-22/02-38/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.707094430Z 2026-05-16T14:54:56.706658Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772813880000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-06/16-18/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.707295847Z 2026-05-16T14:54:56.707267Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772277120000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-28/11-12/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.707375763Z 2026-05-16T14:54:56.707348Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774181760000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-22/12-16/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.707570680Z 2026-05-16T14:54:56.707543Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771220940000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-16/05-49/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.707692472Z 2026-05-16T14:54:56.707666Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774199040000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-22/17-04/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.707861347Z 2026-05-16T14:54:56.707848Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774216380000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-22/21-53/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.708003472Z 2026-05-16T14:54:56.707985Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1770476400000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-07/15-00/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.708074763Z 2026-05-16T14:54:56.708040Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774251000000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-23/07-30/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.708130388Z 2026-05-16T14:54:56.708102Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774268340000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-23/12-19/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.708210055Z 2026-05-16T14:54:56.708180Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774285620000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-23/17-07/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.708273388Z 2026-05-16T14:54:56.707994Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774233660000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-23/02-41/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.708347180Z 2026-05-16T14:54:56.708323Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772831220000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-06/21-07/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.708525638Z 2026-05-16T14:54:56.708503Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771809660000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-23/01-21/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.708694305Z 2026-05-16T14:54:56.708673Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775636160000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-08/08-16/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.709128013Z 2026-05-16T14:54:56.709097Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774337580000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-24/07-33/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.709187972Z 2026-05-16T14:54:56.708786Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771238280000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-16/10-38/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.709256638Z 2026-05-16T14:54:56.708786Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774302960000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-23/21-56/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.709259138Z 2026-05-16T14:54:56.708920Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774320240000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-24/02-44/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711072972Z 2026-05-16T14:54:56.708943Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773593040000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-15/16-44/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711078263Z 2026-05-16T14:54:56.709571Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773212100000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-11/06-55/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711079263Z 2026-05-16T14:54:56.709706Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771826940000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-23/06-09/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711080180Z 2026-05-16T14:54:56.709715Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774354860000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-24/12-21/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711081013Z 2026-05-16T14:54:56.709829Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774372200000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-24/17-10/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711081930Z 2026-05-16T14:54:56.709830Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1770493740000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-07/19-49/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711086222Z 2026-05-16T14:54:56.709835Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772848500000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-07/01-55/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711087055Z 2026-05-16T14:54:56.709878Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774389540000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-24/21-59/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711088138Z 2026-05-16T14:54:56.708777Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772294460000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-28/16-01/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711088972Z 2026-05-16T14:54:56.710298Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774406820000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-25/02-47/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711089805Z 2026-05-16T14:54:56.710345Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775653500000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-08/13-05/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711090638Z 2026-05-16T14:54:56.710457Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771255560000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-16/15-26/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711091430Z 2026-05-16T14:54:56.710460Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774424160000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-25/07-36/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711092305Z 2026-05-16T14:54:56.710476Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774441440000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-25/12-24/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711093138Z 2026-05-16T14:54:56.710484Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773610380000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-15/21-33/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711093930Z 2026-05-16T14:54:56.710646Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774458780000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-25/17-13/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711094805Z 2026-05-16T14:54:56.710841Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771844280000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-23/10-58/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711095722Z 2026-05-16T14:54:56.710929Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774476060000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-25/22-01/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711096555Z 2026-05-16T14:54:56.711050Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774493400000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-26/02-50/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711103805Z 2026-05-16T14:54:56.711076Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1770511020000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-08/00-37/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711155180Z 2026-05-16T14:54:56.711129Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772865840000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-07/06-44/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711192930Z 2026-05-16T14:54:56.711181Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774510740000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-26/07-39/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711417222Z 2026-05-16T14:54:56.711402Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774528020000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-26/12-27/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711543847Z 2026-05-16T14:54:56.711520Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775670780000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-08/17-53/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711634305Z 2026-05-16T14:54:56.711613Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771272900000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-16/20-15/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711684763Z 2026-05-16T14:54:56.711659Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774545360000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-26/17-16/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711743263Z 2026-05-16T14:54:56.711721Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774562640000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-26/22-04/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711792972Z 2026-05-16T14:54:56.711772Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773627660000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-16/02-21/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.711980013Z 2026-05-16T14:54:56.711962Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771861560000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-23/15-46/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.712199055Z 2026-05-16T14:54:56.712165Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774579980000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-27/02-53/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.712331347Z 2026-05-16T14:54:56.712306Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1770528360000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-08/05-26/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.712413638Z 2026-05-16T14:54:56.712393Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774631940000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-27/17-19/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.712442972Z 2026-05-16T14:54:56.712309Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774614600000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-27/12-30/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.712531638Z 2026-05-16T14:54:56.712520Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774649220000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-27/22-07/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.712635722Z 2026-05-16T14:54:56.712609Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772883120000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-07/11-32/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.712886430Z 2026-05-16T14:54:56.712864Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1775688120000000000 to file writer-1/dbs/bench-5/sensors-0/2026-04-08/22-42/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.712890138Z 2026-05-16T14:54:56.712880Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774666560000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-28/02-56/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.713007180Z 2026-05-16T14:54:56.712988Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773645000000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-16/07-10/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.713071972Z 2026-05-16T14:54:56.712249Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774597260000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-27/07-41/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.713136264Z 2026-05-16T14:54:56.712992Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771290180000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-17/01-03/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.713206472Z 2026-05-16T14:54:56.713192Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1771878900000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-23/20-35/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.713240847Z 2026-05-16T14:54:56.713218Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774683840000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-28/07-44/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.713376097Z 2026-05-16T14:54:56.713355Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1772311740000000000 to file writer-1/dbs/bench-5/sensors-0/2026-02-28/20-49/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.713481305Z 2026-05-16T14:54:56.713468Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774701180000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-28/12-33/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.713613180Z 2026-05-16T14:54:56.713591Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774718520000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-28/17-22/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.713661847Z 2026-05-16T14:54:56.713639Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1773229440000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-11/11-44/0000000006.parquet
writer-1  | 2026-05-16T14:54:56.714468305Z 2026-05-16T14:54:56.713675Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 5 and table id 0 and chunk 1774735800000000000 to file writer-1/dbs/bench-5/sensors-0/2026-03-28/22-10/0000000006.parquet
